year,area,area_name,racecomp,xtype,hp
2024,15,Hawaii,White,Share of struggling households who are eligible for baby bonds (DC Model),.59347445
2024,15,Hawaii,Black,Share of struggling households who are eligible for baby bonds (CT Model),0
2024,15,Hawaii,Black,Share of struggling households who are eligible for baby bonds (DC Model),.47713616
2024,15,Hawaii,Hispanic,Share of struggling households who are eligible for baby bonds (CT Model),.013174626
2024,15,Hawaii,Hispanic,Share of struggling households who are eligible for baby bonds (DC Model),.60758352
2024,15,Hawaii,Asian,Share of struggling households who are eligible for baby bonds (CT Model),.01553885
2024,15,Hawaii,Asian,Share of struggling households who are eligible for baby bonds (DC Model),.60545951
2024,15,Hawaii,Other,Share of struggling households who are eligible for baby bonds (CT Model),.030365011
2024,15,Hawaii,Other,Share of struggling households who are eligible for baby bonds (DC Model),.57065344
2024,16,Idaho,Total,Share of struggling households who are eligible for baby bonds (CT Model),.018293167
2024,16,Idaho,Total,Share of struggling households who are eligible for baby bonds (DC Model),.65672517
2024,16,Idaho,White,Share of struggling households who are eligible for baby bonds (CT Model),.016095428
2024,16,Idaho,White,Share of struggling households who are eligible for baby bonds (DC Model),.65310252
2024,16,Idaho,Black,Share of struggling households who are eligible for baby bonds (CT Model),.016052213
2024,16,Idaho,Black,Share of struggling households who are eligible for baby bonds (DC Model),.80576771
2024,16,Idaho,Hispanic,Share of struggling households who are eligible for baby bonds (CT Model),.020602208
2024,16,Idaho,Hispanic,Share of struggling households who are eligible for baby bonds (DC Model),.6678893
2024,16,Idaho,Asian,Share of struggling households who are eligible for baby bonds (CT Model),.047593169
2024,16,Idaho,Asian,Share of struggling households who are eligible for baby bonds (DC Model),.62851471
2024,16,Idaho,Other,Share of struggling households who are eligible for baby bonds (CT Model),.03591112
2024,16,Idaho,Other,Share of struggling households who are eligible for baby bonds (DC Model),.67905271
2024,17,Illinois,Total,Share of struggling households who are eligible for baby bonds (CT Model),.025529932
2024,17,Illinois,Total,Share of struggling households who are eligible for baby bonds (DC Model),.65270722
2024,17,Illinois,White,Share of struggling households who are eligible for baby bonds (CT Model),.015935216
2024,17,Illinois,White,Share of struggling households who are eligible for baby bonds (DC Model),.59328628
2024,17,Illinois,Black,Share of struggling households who are eligible for baby bonds (CT Model),.042908888
2024,17,Illinois,Black,Share of struggling households who are eligible for baby bonds (DC Model),.76826388
2024,17,Illinois,Hispanic,Share of struggling households who are eligible for baby bonds (CT Model),.036133356
2024,17,Illinois,Hispanic,Share of struggling households who are eligible for baby bonds (DC Model),.71992445
2024,17,Illinois,Asian,Share of struggling households who are eligible for baby bonds (CT Model),.021169081
2024,17,Illinois,Asian,Share of struggling households who are eligible for baby bonds (DC Model),.635858
2024,17,Illinois,Other,Share of struggling households who are eligible for baby bonds (CT Model),.04293821
2024,17,Illinois,Other,Share of struggling households who are eligible for baby bonds (DC Model),.69277811
2024,18,Indiana,Total,Share of struggling households who are eligible for baby bonds (CT Model),.026181202
2024,18,Indiana,Total,Share of struggling households who are eligible for baby bonds (DC Model),.6637004
2024,18,Indiana,White,Share of struggling households who are eligible for baby bonds (CT Model),.020331152
2024,18,Indiana,White,Share of struggling households who are eligible for baby bonds (DC Model),.63957
2024,18,Indiana,Black,Share of struggling households who are eligible for baby bonds (CT Model),.044373251
2024,18,Indiana,Black,Share of struggling households who are eligible for baby bonds (DC Model),.74174458
2024,18,Indiana,Hispanic,Share of struggling households who are eligible for baby bonds (CT Model),.049157422
2024,18,Indiana,Hispanic,Share of struggling households who are eligible for baby bonds (DC Model),.74275422
2024,18,Indiana,Asian,Share of struggling households who are eligible for baby bonds (CT Model),.027428389
2024,18,Indiana,Asian,Share of struggling households who are eligible for baby bonds (DC Model),.71092784
2024,18,Indiana,Other,Share of struggling households who are eligible for baby bonds (CT Model),.035618823
2024,18,Indiana,Other,Share of struggling households who are eligible for baby bonds (DC Model),.69745547
2024,19,Iowa,Total,Share of struggling households who are eligible for baby bonds (CT Model),.020603452
2024,19,Iowa,Total,Share of struggling households who are eligible for baby bonds (DC Model),.66779393
2024,19,Iowa,White,Share of struggling households who are eligible for baby bonds (CT Model),.011573137
2024,19,Iowa,White,Share of struggling households who are eligible for baby bonds (DC Model),.64479268
2024,19,Iowa,Black,Share of struggling households who are eligible for baby bonds (CT Model),.14711836
2024,19,Iowa,Black,Share of struggling households who are eligible for baby bonds (DC Model),.78868121
2024,19,Iowa,Hispanic,Share of struggling households who are eligible for baby bonds (CT Model),.022992875
2024,19,Iowa,Hispanic,Share of struggling households who are eligible for baby bonds (DC Model),.77663553
2024,19,Iowa,Asian,Share of struggling households who are eligible for baby bonds (CT Model),.019548664
2024,19,Iowa,Asian,Share of struggling households who are eligible for baby bonds (DC Model),.62642187
2024,19,Iowa,Other,Share of struggling households who are eligible for baby bonds (CT Model),.027423386
2024,19,Iowa,Other,Share of struggling households who are eligible for baby bonds (DC Model),.78504074
2024,20,Kansas,Total,Share of struggling households who are eligible for baby bonds (CT Model),.01330314
2024,20,Kansas,Total,Share of struggling households who are eligible for baby bonds (DC Model),.65636528
2024,20,Kansas,White,Share of struggling households who are eligible for baby bonds (CT Model),.010731601
2024,20,Kansas,White,Share of struggling households who are eligible for baby bonds (DC Model),.62216163
2024,20,Kansas,Black,Share of struggling households who are eligible for baby bonds (CT Model),.0064360215
2024,20,Kansas,Black,Share of struggling households who are eligible for baby bonds (DC Model),.75977659
2024,20,Kansas,Hispanic,Share of struggling households who are eligible for baby bonds (CT Model),.027444202
2024,20,Kansas,Hispanic,Share of struggling households who are eligible for baby bonds (DC Model),.75081235
2024,20,Kansas,Asian,Share of struggling households who are eligible for baby bonds (CT Model),.026625054
2024,20,Kansas,Asian,Share of struggling households who are eligible for baby bonds (DC Model),.67539561
